benchmark_id,job_run_id,provider,model,eval_version,label,dataset_id,variant_id,n_utterances,wer,wer_ci_low,wer_ci_high,latency_p50_ms,latency_p50_ms_ci_low,latency_p50_ms_ci_high,latency_p95_ms,latency_p95_ms_ci_low,latency_p95_ms_ci_high,rtf_mean,rtf_mean_ci_low,rtf_mean_ci_high,rtf_p95,rtf_p95_ci_low,rtf_p95_ci_high
de_bmk_2025_08_25_062641_stt_deepgram_nova_3,2,deepgram,nova-3,v1,"librispeech [bandwidth=8k, split=dev-clean, subset=tel8k]",1,5,506,0.05318283506202969,0.04602836892879896,0.06043792414637791,336.31650009192526,316.6298000141978,352.5799125316553,906.4122400013719,787.3895999509832,1010.1094400510177,0.08012971726273399,0.07267634328239161,0.08915621673620781,0.19284863428681887,0.1699351186350606,0.21954825178379223
de_bmk_2025_08_25_062641_stt_deepgram_nova_3,2,deepgram,nova-3,v1,"librispeech [snr_db=0, split=dev-clean, subset=snr0]",1,2,506,0.06173215554878668,0.054091423632139264,0.06939759834400898,507.7992500155233,491.037999978289,525.5125349649461,815.0608999712858,779.6467250445858,885.1001000730321,0.09752904085361654,0.09182176216637536,0.10344337421700893,0.22646918882027509,0.19513868830905032,0.24823806782717092
de_bmk_2025_08_25_062641_stt_deepgram_nova_3,2,deepgram,nova-3,v1,"librispeech [snr_db=10, split=dev-clean, subset=snr10]",1,3,506,0.05178190679256777,0.04460918685531964,0.058645453437590436,557.9541500192136,541.7578274355037,583.0397000536323,860.8893250057008,826.983093751187,881.6130999475718,0.10032174285992063,0.09543432293491856,0.10562911036007099,0.21254002584196668,0.1954862260851434,0.23662143951684098
de_bmk_2025_08_25_062641_stt_deepgram_nova_3,2,deepgram,nova-3,v1,"librispeech [snr_db=20, split=dev-clean, subset=snr20]",1,4,506,0.049954310082241854,0.04304930893610162,0.05650067926296065,512.2388499439694,492.6370999892242,537.5384299681173,978.6518750188407,887.8987999632955,1077.8850962335125,0.10825706616288702,0.09906497415667564,0.11882410920729565,0.2448777060820294,0.2255932836095595,0.2910699314429094
de_bmk_2025_08_25_062641_stt_deepgram_nova_3,2,deepgram,nova-3,v1,"librispeech [snr_db=None, split=dev-clean, subset=clean]",1,1,506,0.04883744542593157,0.04222722862380059,0.055418276825958415,485.4061500518583,450.7819999707863,519.3607925219112,844.6438500541262,799.2342149977048,888.2186249829829,0.09118365503831258,0.08605555234637902,0.09682359406592492,0.20068060409931254,0.1802293686651437,0.22039199822043382
