benchmark_id,job_run_id,provider,model,eval_version,label,dataset_id,variant_id,n_utterances,wer,wer_ci_low,wer_ci_high,latency_p50_ms,latency_p50_ms_ci_low,latency_p50_ms_ci_high,latency_p95_ms,latency_p95_ms_ci_low,latency_p95_ms_ci_high,rtf_mean,rtf_mean_ci_low,rtf_mean_ci_high,rtf_p95,rtf_p95_ci_low,rtf_p95_ci_high
op_bmk_2025_08_25_024505_stt_openai_whisper_1,5,openai,whisper-1,v1,"librispeech [bandwidth=8k, split=dev-clean, subset=tel8k]",1,5,506,0.05826723611958511,0.05046704482553287,0.06652139089369752,989.3879999872297,953.2582424406429,1047.3327999934554,2039.6220999537022,1843.6118199490008,2322.3829199792776,0.2144482232215739,0.1938231473845385,0.2440288220716417,0.42097006869970316,0.37672765165940314,0.4590079048728841
op_bmk_2025_08_25_024505_stt_openai_whisper_1,5,openai,whisper-1,v1,"librispeech [snr_db=0, split=dev-clean, subset=snr0]",1,2,506,0.06416895116255457,0.05587446024795766,0.07202838751586298,1133.7754499982111,1088.6865999782458,1187.5848500058055,2285.8553000260144,2129.9949837419263,2377.616300014779,0.22668992267299123,0.21505384343876444,0.23758087400452446,0.4683640529794721,0.43571930750445775,0.5102126725338855
op_bmk_2025_08_25_024505_stt_openai_whisper_1,5,openai,whisper-1,v1,"librispeech [snr_db=10, split=dev-clean, subset=snr10]",1,3,506,0.059295359935018783,0.05161378510361397,0.06651359434710635,1164.4991499488242,1107.3924999218434,1205.2372000180185,2246.281300060218,2125.8240749884862,2437.57237502723,0.23176860435807178,0.21900773827513462,0.24482559019125433,0.4989788006380791,0.4407004293226567,0.5812193580362716
op_bmk_2025_08_25_024505_stt_openai_whisper_1,5,openai,whisper-1,v1,"librispeech [snr_db=20, split=dev-clean, subset=snr20]",1,4,506,0.05746776322469286,0.04989126932989691,0.0646804361855075,1122.798049938865,1078.1233787405654,1201.7498837565654,2247.944574977737,2126.552124309819,2385.4586000088602,0.23477797385698151,0.22046349969886783,0.250711673401846,0.5302355219181782,0.4589151445038703,0.6089461904706522
op_bmk_2025_08_25_024505_stt_openai_whisper_1,5,openai,whisper-1,v1,"librispeech [snr_db=None, split=dev-clean, subset=clean]",1,1,506,0.05716316377297188,0.04959952432553967,0.06443317793468264,1159.6436500549316,1099.2700000060722,1214.1137725280714,2194.1041999671143,2082.368612456048,2357.8090999508277,0.23529533986358084,0.22211781748679388,0.2488156899774224,0.531934333787051,0.4895326963713314,0.5819058257409351
